name,community_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff
Ppp6r1,3741,0,0.0,0.0,0.0
Ppp6r2,3742,0,0.0,0.0,0.0
Ppp6r3,3743,0,0.0,0.0,0.0
Ppt1,3744,0,0.0,0.0,0.0
Pptc7,3745,0,0.0,0.0,0.0
Pqbp1,3746,0,0.0,0.0,0.0
Pqlc1,3747,0,0.0,0.0,0.0
Praf2,3748,0,0.0,0.0,0.0
Prcc,3749,0,0.0,0.0,0.0
Prdm2,3750,0,0.0,0.0,0.0
Prdx1,3751,0,0.0,0.0,0.0
Prdx3,3752,0,0.0,0.0,0.0
Prdx4,3753,0,0.0,0.0,0.0
Preb,3754,0,0.0,0.0,0.0
Prelid1,3755,0,0.0,0.0,0.0
Prepl,3756,0,0.0,0.0,0.0
Prex1,3757,0,0.0,0.0,0.0
Prkaa2,3758,0,0.0,0.0,0.0
Prkaca,3759,0,0.0,0.0,0.0
Prkag1,3760,0,0.0,0.0,0.0
Prkag2,3761,0,0.0,0.0,0.0
Prkar1b,3762,0,0.0,0.0,0.0
Prkar2a,3763,0,0.0,0.0,0.0
Prkca,3764,0,0.0,0.0,0.0
Prkcd,3765,0,0.0,0.0,0.0
Prkcdbp,3766,0,0.0,0.0,0.0
Prkci,3767,0,0.0,0.0,0.0
Prkcsh,3768,0,0.0,0.0,0.0
Prkd3,3769,0,0.0,0.0,0.0
Prkra,3770,0,0.0,0.0,0.0
Prkrip1,3771,0,0.0,0.0,0.0
Prkrir,3772,0,0.0,0.0,0.0
Prmt1,3773,0,0.0,0.0,0.0
Rae1,3774,0,0.0,0.0,0.0
Polr1c,3775,0,0.0,0.0,0.0
Prmt7,3776,0,0.0,0.0,0.0
Prmt2,3777,0,0.0,0.0,0.0
Prrc2a,3778,0,0.0,0.0,0.0
Psenen,3779,0,0.0,0.0,0.0
Prrt1,3780,0,0.0,0.0,0.0
Prosc,3781,0,0.0,0.0,0.0
Prox1,3782,0,0.0,0.0,0.0
Prpf18,3783,0,0.0,0.0,0.0
Prpf19,3784,0,0.0,0.0,0.0
Prpf3,3785,0,0.0,0.0,0.0
Prpf31,3786,0,0.0,0.0,0.0
Prpf38a,3787,0,0.0,0.0,0.0
Prpf39,3788,0,0.0,0.0,0.0
Prpf4,3789,0,0.0,0.0,0.0
Prpf40a,3790,0,0.0,0.0,0.0
Prpf40b,3791,0,0.0,0.0,0.0
Prpf6,3792,0,0.0,0.0,0.0
Prpf8,3793,0,0.0,0.0,0.0
Prps1,3794,0,0.0,0.0,0.0
Prpsap1,3795,0,0.0,0.0,0.0
Prr12,3796,0,0.0,0.0,0.0
Prr13,3797,0,0.0,0.0,0.0
Psmd3,3798,0,0.0,0.0,0.0
Psma1,3799,0,0.0,0.0,0.0
Ptprn2,3800,0,0.0,0.0,0.0
Psmb5,3801,0,0.0,0.0,0.0
Ptprn,3802,0,0.0,0.0,0.0
Psma3,3803,0,0.0,0.0,0.0
Psma4,3804,0,0.0,0.0,0.0
Psma5,3805,0,0.0,0.0,0.0
Psma6,3806,0,0.0,0.0,0.0
Psmb10,3807,0,0.0,0.0,0.0
Psmb2,3808,0,0.0,0.0,0.0
Psmb3,3809,0,0.0,0.0,0.0
Psmb6,3810,0,0.0,0.0,0.0
Psmd14,3811,0,0.0,0.0,0.0
Psmb7,3812,0,0.0,0.0,0.0
Psmc2,3813,0,0.0,0.0,0.0
Psmc3,3814,0,0.0,0.0,0.0
Psmc4,3815,0,0.0,0.0,0.0
Psmc6,3816,0,0.0,0.0,0.0
Psmd10,3817,0,0.0,0.0,0.0
Psmd11,3818,0,0.0,0.0,0.0
Psmd13,3819,0,0.0,0.0,0.0
Prr14l,3820,0,0.0,0.0,0.0
Psat1,3821,0,0.0,0.0,0.0
Prorsd1,3822,0,0.0,0.0,0.0
Psmd5,3823,0,0.0,0.0,0.0
Ptpmt1,3824,0,0.0,0.0,0.0
Ptcd2,3825,0,0.0,0.0,0.0
Ptch1,3826,0,0.0,0.0,0.0
Ptbp2,3827,0,0.0,0.0,0.0
Psmd8,3828,0,0.0,0.0,0.0
Psmd9,3829,0,0.0,0.0,0.0
Psme1,3830,0,0.0,0.0,0.0
Psme2,3831,0,0.0,0.0,0.0
Psme3,3832,0,0.0,0.0,0.0
Psme4,3833,0,0.0,0.0,0.0
Psmf1,3834,0,0.0,0.0,0.0
Psmg2,3835,0,0.0,0.0,0.0
Psmg3,3836,0,0.0,0.0,0.0
Psmg1,3837,0,0.0,0.0,0.0
Psmg4,3838,0,0.0,0.0,0.0
Pspc1,3839,0,0.0,0.0,0.0
Psph,3840,0,0.0,0.0,0.0
Pstk,3841,0,0.0,0.0,0.0
Ptar1,3842,0,0.0,0.0,0.0
Ptprm,3843,0,0.0,0.0,0.0
Ptprg,3844,0,0.0,0.0,0.0
Ptpre,3845,0,0.0,0.0,0.0
Ptk2,3846,0,0.0,0.0,0.0
Psmd2,3847,0,0.0,0.0,0.0
Psmd7,3848,0,0.0,0.0,0.0
Ptdss1,3849,0,0.0,0.0,0.0
Ptdss2,3850,0,0.0,0.0,0.0
Pten,3851,0,0.0,0.0,0.0
Ptges2,3852,0,0.0,0.0,0.0
Ptges3,3853,0,0.0,0.0,0.0
Ptgr2,3854,0,0.0,0.0,0.0
Ptma,3855,0,0.0,0.0,0.0
Ptpra,3856,0,0.0,0.0,0.0
Ptov1,3857,0,0.0,0.0,0.0
Psmd6,3858,0,0.0,0.0,0.0
Ptp4a2,3859,0,0.0,0.0,0.0
Ptpn1,3860,0,0.0,0.0,0.0
Ptpn11,3861,0,0.0,0.0,0.0
Ptpn12,3862,0,0.0,0.0,0.0
Ptpn2,3863,0,0.0,0.0,0.0
Ptpn9,3864,0,0.0,0.0,0.0
Ptrhd1,3865,0,0.0,0.0,0.0
Ptprs,3866,0,0.0,0.0,0.0
Rab11fip3,3867,0,0.0,0.0,0.0
Rab39b,3868,0,0.0,0.0,0.0
Ptrh2,3869,0,0.0,0.0,0.0
Proca1,3870,0,0.0,0.0,0.0
Pts,3871,0,0.0,0.0,0.0
Pttg1,3872,0,0.0,0.0,0.0
Pttg1ip,3873,0,0.0,0.0,0.0
Puf60,3874,0,0.0,0.0,0.0
Pum1,3875,0,0.0,0.0,0.0
Pum2,3876,0,0.0,0.0,0.0
Pwwp2a,3877,0,0.0,0.0,0.0
Pxk,3878,0,0.0,0.0,0.0
Pxmp4,3879,0,0.0,0.0,0.0
Pxn,3880,0,0.0,0.0,0.0
Pycr2,3881,0,0.0,0.0,0.0
Pygb,3882,0,0.0,0.0,0.0
Pygm,3883,0,0.0,0.0,0.0
Pygo1,3884,0,0.0,0.0,0.0
Pyroxd1,3885,0,0.0,0.0,0.0
Pyurf,3886,0,0.0,0.0,0.0
Qars,3887,0,0.0,0.0,0.0
Qrich1,3888,0,0.0,0.0,0.0
Qrsl1,3889,0,0.0,0.0,0.0
Qser1,3890,0,0.0,0.0,0.0
R3hcc1,3891,0,0.0,0.0,0.0
R3hdm2,3892,0,0.0,0.0,0.0
R3hdm4,3893,0,0.0,0.0,0.0
RP23-140B23.1,3894,0,0.0,0.0,0.0
RP23-187D22.10,3895,0,0.0,0.0,0.0
RP23-187D22.5,3896,0,0.0,0.0,0.0
RP23-187D22.6,3897,0,0.0,0.0,0.0
RP23-187D22.8,3898,0,0.0,0.0,0.0
RP23-187D22.9,3899,0,0.0,0.0,0.0
RP23-309G12.1,3900,0,0.0,0.0,0.0
RP23-372C7.4,3901,0,0.0,0.0,0.0
RP23-372N19.2,3902,0,0.0,0.0,0.0
RP23-394G5.1,3903,0,0.0,0.0,0.0
RP24-158C2.3,3904,0,0.0,0.0,0.0
RP24-158C2.4,3905,0,0.0,0.0,0.0
RP24-253A20.1,3906,0,0.0,0.0,0.0
Rab10,3907,0,0.0,0.0,0.0
Rab10os,3908,0,0.0,0.0,0.0
Rab11a,3909,0,0.0,0.0,0.0
Rab11b,3910,0,0.0,0.0,0.0
Ptprt,3911,0,0.0,0.0,0.0
Rab11fip2,3912,0,0.0,0.0,0.0
Rab24,3913,0,0.0,0.0,0.0
Rab11fip5,3914,0,0.0,0.0,0.0
Rab12,3915,0,0.0,0.0,0.0
Rab15,3916,0,0.0,0.0,0.0
Rab18,3917,0,0.0,0.0,0.0
Rab1b,3918,0,0.0,0.0,0.0
Rab21,3919,0,0.0,0.0,0.0
Rab22a,3920,0,0.0,0.0,0.0
Rab23,3921,0,0.0,0.0,0.0
Rab26os,3922,0,0.0,0.0,0.0
Rab3gap2,3923,0,0.0,0.0,0.0
Rab28,3924,0,0.0,0.0,0.0
Rab2b,3925,0,0.0,0.0,0.0
Rab30,3926,0,0.0,0.0,0.0
Rab31,3927,0,0.0,0.0,0.0
Rab33a,3928,0,0.0,0.0,0.0
Rab33b,3929,0,0.0,0.0,0.0
Rab34,3930,0,0.0,0.0,0.0
Rab35,3931,0,0.0,0.0,0.0
Rab3gap1,3932,0,0.0,0.0,0.0
Rab3ip,3933,0,0.0,0.0,0.0
Rab11fip4,3934,0,0.0,0.0,0.0
Rab4a,3935,0,0.0,0.0,0.0
Rab5a,3936,0,0.0,0.0,0.0
Rab5c,3937,0,0.0,0.0,0.0
Rab8a,3938,0,0.0,0.0,0.0
Rab8b,3939,0,0.0,0.0,0.0
Rab9,3940,0,0.0,0.0,0.0
Rabepk,3941,0,0.0,0.0,0.0
Rabgap1,3942,0,0.0,0.0,0.0
Rabgef1,3943,0,0.0,0.0,0.0
Rabggtb,3944,0,0.0,0.0,0.0
Rabl2,3945,0,0.0,0.0,0.0
Rabl6,3946,0,0.0,0.0,0.0
Rac1,3947,0,0.0,0.0,0.0
Rad17,3948,0,0.0,0.0,0.0
Rad21,3949,0,0.0,0.0,0.0
Rad23a,3950,0,0.0,0.0,0.0
Rad23b,3951,0,0.0,0.0,0.0
Rad50,3952,0,0.0,0.0,0.0
Rad51d,3953,0,0.0,0.0,0.0
Rad54l2,3954,0,0.0,0.0,0.0
Ralb,3955,0,0.0,0.0,0.0
Raf1,3956,0,0.0,0.0,0.0
Rassf2,3957,0,0.0,0.0,0.0
Plekhb2,3958,0,0.0,0.0,0.0
Ralbp1,3959,0,0.0,0.0,0.0
Ralgapa1,3960,0,0.0,0.0,0.0
Ralgapa2,3961,0,0.0,0.0,0.0
Ralgapb,3962,0,0.0,0.0,0.0
Ralgds,3963,0,0.0,0.0,0.0
Ralgps1,3964,0,0.0,0.0,0.0
Ralgps2,3965,0,0.0,0.0,0.0
Raly,3966,0,0.0,0.0,0.0
Ralyl,3967,0,0.0,0.0,0.0
Ramp2,3968,0,0.0,0.0,0.0
Ran,3969,0,0.0,0.0,0.0
Ranbp1,3970,0,0.0,0.0,0.0
Ranbp2,3971,0,0.0,0.0,0.0
Ranbp3,3972,0,0.0,0.0,0.0
Ranbp6,3973,0,0.0,0.0,0.0
Ranbp9,3974,0,0.0,0.0,0.0
Rap1a,3975,0,0.0,0.0,0.0
Rasl11a,3976,0,0.0,0.0,0.0
Rala,3977,0,0.0,0.0,0.0
Rap1b,3978,0,0.0,0.0,0.0
Rap1gap,3979,0,0.0,0.0,0.0
Rars,3980,0,0.0,0.0,0.0
Rap2b,3981,0,0.0,0.0,0.0
Rapgef1,3982,0,0.0,0.0,0.0
Rapgef2,3983,0,0.0,0.0,0.0
Rapgef3,3984,0,0.0,0.0,0.0
Rapgef4,3985,0,0.0,0.0,0.0
Rapgef6,3986,0,0.0,0.0,0.0
Raph1,3987,0,0.0,0.0,0.0
Rap1gds1,3988,0,0.0,0.0,0.0
Rasa1,3989,0,0.0,0.0,0.0
Rap1gap2,3990,0,0.0,0.0,0.0
Rasa2,3991,0,0.0,0.0,0.0
Rasa3,3992,0,0.0,0.0,0.0
Rasal2,3993,0,0.0,0.0,0.0
Rasgef1a,3994,0,0.0,0.0,0.0
Rasgrf1,3995,0,0.0,0.0,0.0
Rasgrp2,3996,0,0.0,0.0,0.0
Rasl10b,3997,0,0.0,0.0,0.0
Rars2,3998,0,0.0,0.0,0.0
Rnf170,3999,0,0.0,0.0,0.0
Rb1,4000,0,0.0,0.0,0.0
Rnf182,4001,0,0.0,0.0,0.0
Rbm8a,4002,0,0.0,0.0,0.0
Rbbp4,4003,0,0.0,0.0,0.0
Rbbp5,4004,0,0.0,0.0,0.0
Rbbp7,4005,0,0.0,0.0,0.0
Rbbp9,4006,0,0.0,0.0,0.0
Rbck1,4007,0,0.0,0.0,0.0
Rbfa,4008,0,0.0,0.0,0.0
Rbfox2,4009,0,0.0,0.0,0.0
Rbm10,4010,0,0.0,0.0,0.0
Rbm15,4011,0,0.0,0.0,0.0
Rbm17,4012,0,0.0,0.0,0.0
Rbm18,4013,0,0.0,0.0,0.0
Rbm22,4014,0,0.0,0.0,0.0
Rbm26,4015,0,0.0,0.0,0.0
Rbm27,4016,0,0.0,0.0,0.0
Rbm28,4017,0,0.0,0.0,0.0
Rbm3,4018,0,0.0,0.0,0.0
Rbm33,4019,0,0.0,0.0,0.0
Rbm34,4020,0,0.0,0.0,0.0
Rassf8,4021,0,0.0,0.0,0.0
Rb1cc1,4022,0,0.0,0.0,0.0
Rbm48,4023,0,0.0,0.0,0.0
Rbm4b,4024,0,0.0,0.0,0.0
Rc3h1,4025,0,0.0,0.0,0.0
Rbms1,4026,0,0.0,0.0,0.0
Rbms3,4027,0,0.0,0.0,0.0
Rbmx,4028,0,0.0,0.0,0.0
Rbmxl1,4029,0,0.0,0.0,0.0
Rbpj,4030,0,0.0,0.0,0.0
Rbsn,4031,0,0.0,0.0,0.0
Rbx1,4032,0,0.0,0.0,0.0
Rbm7,4033,0,0.0,0.0,0.0
Rcan1,4034,0,0.0,0.0,0.0
Rbm6,4035,0,0.0,0.0,0.0
Rcan3,4036,0,0.0,0.0,0.0
Rcbtb1,4037,0,0.0,0.0,0.0
Rcbtb2,4038,0,0.0,0.0,0.0
Rchy1,4039,0,0.0,0.0,0.0
Rcn2,4040,0,0.0,0.0,0.0
Rcor3,4041,0,0.0,0.0,0.0
Rdh11,4042,0,0.0,0.0,0.0
Rc3h2,4043,0,0.0,0.0,0.0
Rap2a,4044,0,0.0,0.0,0.0
Rdh14,4045,0,0.0,0.0,0.0
Rdh5,4046,0,0.0,0.0,0.0
Rdx,4047,0,0.0,0.0,0.0
Reep3,4048,0,0.0,0.0,0.0
Rell1,4049,0,0.0,0.0,0.0
Rell2,4050,0,0.0,0.0,0.0
Repin1,4051,0,0.0,0.0,0.0
Reps2,4052,0,0.0,0.0,0.0
Rer1,4053,0,0.0,0.0,0.0
Rere,4054,0,0.0,0.0,0.0
Rfx3,4055,0,0.0,0.0,0.0
Rev1,4056,0,0.0,0.0,0.0
Rexo1,4057,0,0.0,0.0,0.0
Rexo2,4058,0,0.0,0.0,0.0
Rexo4,4059,0,0.0,0.0,0.0
Rfc1,4060,0,0.0,0.0,0.0
Rfc2,4061,0,0.0,0.0,0.0
Rfk,4062,0,0.0,0.0,0.0
Rfng,4063,0,0.0,0.0,0.0
Rftn2,4064,0,0.0,0.0,0.0
Rev3l,4065,0,0.0,0.0,0.0
Ric3,4066,0,0.0,0.0,0.0
Reep2,4067,0,0.0,0.0,0.0
Rfwd2,4068,0,0.0,0.0,0.0
Rfx7,4069,0,0.0,0.0,0.0
Rhbdd2,4070,0,0.0,0.0,0.0
Rgl2,4071,0,0.0,0.0,0.0
Rgs10,4072,0,0.0,0.0,0.0
Rgs17,4073,0,0.0,0.0,0.0
Rgs2,4074,0,0.0,0.0,0.0
Rgs20,4075,0,0.0,0.0,0.0
Rgs6,4076,0,0.0,0.0,0.0
Rgs7,4077,0,0.0,0.0,0.0
Rfxap,4078,0,0.0,0.0,0.0
Rhob,4079,0,0.0,0.0,0.0
Ric1,4080,0,0.0,0.0,0.0
Rhobtb2,4081,0,0.0,0.0,0.0
Rhobtb3,4082,0,0.0,0.0,0.0
Rhoc,4083,0,0.0,0.0,0.0
Rhoq,4084,0,0.0,0.0,0.0
Rhot1,4085,0,0.0,0.0,0.0
Rhot2,4086,0,0.0,0.0,0.0
Rhou,4087,0,0.0,0.0,0.0
Rhoa,4088,0,0.0,0.0,0.0
Ric8,4089,0,0.0,0.0,0.0
Ric8b,4090,0,0.0,0.0,0.0
Rnf111,4091,0,0.0,0.0,0.0
Rit2,4092,0,0.0,0.0,0.0
Rimklb,4093,0,0.0,0.0,0.0
Rims3,4094,0,0.0,0.0,0.0
Rims4,4095,0,0.0,0.0,0.0
Ring1,4096,0,0.0,0.0,0.0
Rint1,4097,0,0.0,0.0,0.0
Riok2,4098,0,0.0,0.0,0.0
Riok3,4099,0,0.0,0.0,0.0
Rit1,4100,0,0.0,0.0,0.0
Rlf,4101,0,0.0,0.0,0.0
Rictor,4102,0,0.0,0.0,0.0
Rlim,4103,0,0.0,0.0,0.0
Rltpr,4104,0,0.0,0.0,0.0
Rmdn1,4105,0,0.0,0.0,0.0
Rmdn3,4106,0,0.0,0.0,0.0
Rmnd1,4107,0,0.0,0.0,0.0
Rmnd5a,4108,0,0.0,0.0,0.0
Rmnd5b,4109,0,0.0,0.0,0.0
Reep1,4110,0,0.0,0.0,0.0
Rilpl1,4111,0,0.0,0.0,0.0
Rnaseh2c,4112,0,0.0,0.0,0.0
Rnf113a2,4113,0,0.0,0.0,0.0
Rnf145,4114,0,0.0,0.0,0.0
Rnf114,4115,0,0.0,0.0,0.0
Rnf115,4116,0,0.0,0.0,0.0
Rnf123,4117,0,0.0,0.0,0.0
Rnf126,4118,0,0.0,0.0,0.0
Rnf13,4119,0,0.0,0.0,0.0
Rnf130,4120,0,0.0,0.0,0.0
Rnf103,4121,0,0.0,0.0,0.0
Rnf14,4122,0,0.0,0.0,0.0
Rnf146,4123,0,0.0,0.0,0.0
Rnd2,4124,0,0.0,0.0,0.0
Rnf150,4125,0,0.0,0.0,0.0
Rnf157,4126,0,0.0,0.0,0.0
Rnf166,4127,0,0.0,0.0,0.0
Rnf167,4128,0,0.0,0.0,0.0
Rnf168,4129,0,0.0,0.0,0.0
Rnf169,4130,0,0.0,0.0,0.0
Rnf141,4131,0,0.0,0.0,0.0
Rnf10,4132,0,0.0,0.0,0.0
Rnf181,4133,0,0.0,0.0,0.0
Rnf187,4134,0,0.0,0.0,0.0
Rpl27a,4135,0,0.0,0.0,0.0
Rps28,4136,0,0.0,0.0,0.0
Rnf19a,4137,0,0.0,0.0,0.0
Rnf19b,4138,0,0.0,0.0,0.0
Rnf20,4139,0,0.0,0.0,0.0
Rnf208,4140,0,0.0,0.0,0.0
Rnf214,4141,0,0.0,0.0,0.0
Rnf216,4142,0,0.0,0.0,0.0
Rnf220,4143,0,0.0,0.0,0.0
Rnf34,4144,0,0.0,0.0,0.0
Rnf4,4145,0,0.0,0.0,0.0
Rnf41,4146,0,0.0,0.0,0.0
Rnf44,4147,0,0.0,0.0,0.0
Rnf5,4148,0,0.0,0.0,0.0
Rnf6,4149,0,0.0,0.0,0.0
Rnf7,4150,0,0.0,0.0,0.0
Rnft1,4151,0,0.0,0.0,0.0
Rngtt,4152,0,0.0,0.0,0.0
Rnh1,4153,0,0.0,0.0,0.0
Rnmt,4154,0,0.0,0.0,0.0
Rnpc3,4155,0,0.0,0.0,0.0
Rnpep,4156,0,0.0,0.0,0.0
Rnps1,4157,0,0.0,0.0,0.0
Rock1,4158,0,0.0,0.0,0.0
Rogdi,4159,0,0.0,0.0,0.0
Rorb,4160,0,0.0,0.0,0.0
Rp9,4161,0,0.0,0.0,0.0
Rpa1,4162,0,0.0,0.0,0.0
Rpa3,4163,0,0.0,0.0,0.0
Rpain,4164,0,0.0,0.0,0.0
Rpap3,4165,0,0.0,0.0,0.0
Rpe,4166,0,0.0,0.0,0.0
Rpf2,4167,0,0.0,0.0,0.0
Rpgrip1l,4168,0,0.0,0.0,0.0
Rpl10a,4169,0,0.0,0.0,0.0
Rpl11,4170,0,0.0,0.0,0.0
Rpl13,4171,0,0.0,0.0,0.0
Rpl15,4172,0,0.0,0.0,0.0
Rpl18,4173,0,0.0,0.0,0.0
Rpl18a,4174,0,0.0,0.0,0.0
Rpl19,4175,0,0.0,0.0,0.0
Rpl21,4176,0,0.0,0.0,0.0
Rpl22,4177,0,0.0,0.0,0.0
Rpl22l1,4178,0,0.0,0.0,0.0
Rpl23,4179,0,0.0,0.0,0.0
Rsl24d1,4180,0,0.0,0.0,0.0
Rpl29,4181,0,0.0,0.0,0.0
Rpl3,4182,0,0.0,0.0,0.0
Rpl30,4183,0,0.0,0.0,0.0
Rpl31,4184,0,0.0,0.0,0.0
Rpl34,4185,0,0.0,0.0,0.0
Rpl35,4186,0,0.0,0.0,0.0
Rpl36a,4187,0,0.0,0.0,0.0
Rpl36al,4188,0,0.0,0.0,0.0
Rpl37,4189,0,0.0,0.0,0.0
Rpl37a,4190,0,0.0,0.0,0.0
Rpl38,4191,0,0.0,0.0,0.0
Rpl39,4192,0,0.0,0.0,0.0
Rpl41,4193,0,0.0,0.0,0.0
Rpl5,4194,0,0.0,0.0,0.0
Rpl6,4195,0,0.0,0.0,0.0
Rpl7,4196,0,0.0,0.0,0.0
Rpl7a,4197,0,0.0,0.0,0.0
Rpl7l1,4198,0,0.0,0.0,0.0
Rplp0,4199,0,0.0,0.0,0.0
Rplp2,4200,0,0.0,0.0,0.0
Rpn1,4201,0,0.0,0.0,0.0
Rpn2,4202,0,0.0,0.0,0.0
Rpp14,4203,0,0.0,0.0,0.0
Rpp21,4204,0,0.0,0.0,0.0
Rpp25l,4205,0,0.0,0.0,0.0
Rpp38,4206,0,0.0,0.0,0.0
Rprd1a,4207,0,0.0,0.0,0.0
Rprd1b,4208,0,0.0,0.0,0.0
Rprd2,4209,0,0.0,0.0,0.0
Rps10,4210,0,0.0,0.0,0.0
Rps11,4211,0,0.0,0.0,0.0
Rps13,4212,0,0.0,0.0,0.0
Rps15a,4213,0,0.0,0.0,0.0
Rps16,4214,0,0.0,0.0,0.0
Rps17,4215,0,0.0,0.0,0.0
Rps18,4216,0,0.0,0.0,0.0
Rps19,4217,0,0.0,0.0,0.0
Rps19bp1,4218,0,0.0,0.0,0.0
Rps2,4219,0,0.0,0.0,0.0
Rps20,4220,0,0.0,0.0,0.0
Rps25,4221,0,0.0,0.0,0.0
Rps26,4222,0,0.0,0.0,0.0
Rps27l,4223,0,0.0,0.0,0.0
Rps29,4224,0,0.0,0.0,0.0
Rai1,4225,0,0.0,0.0,0.0
S100a10,4226,0,0.0,0.0,0.0
Rps6ka1,4227,0,0.0,0.0,0.0
Rps6ka3,4228,0,0.0,0.0,0.0
Rps6kb1,4229,0,0.0,0.0,0.0
Rps6kb2,4230,0,0.0,0.0,0.0
Rps6kc1,4231,0,0.0,0.0,0.0
Rps7,4232,0,0.0,0.0,0.0
Rps8,4233,0,0.0,0.0,0.0
Rpsa,4234,0,0.0,0.0,0.0
Rptor,4235,0,0.0,0.0,0.0
Rpusd1,4236,0,0.0,0.0,0.0
Rraga,4237,0,0.0,0.0,0.0
Rragc,4238,0,0.0,0.0,0.0
Rragd,4239,0,0.0,0.0,0.0
Rrbp1,4240,0,0.0,0.0,0.0
Rreb1,4241,0,0.0,0.0,0.0
Rrm2b,4242,0,0.0,0.0,0.0
Rrn3,4243,0,0.0,0.0,0.0
Rrnad1,4244,0,0.0,0.0,0.0
Ryk,4245,0,0.0,0.0,0.0
Rps4x,4246,0,0.0,0.0,0.0
Rrp7a,4247,0,0.0,0.0,0.0
Rrp8,4248,0,0.0,0.0,0.0
Rtn2,4249,0,0.0,0.0,0.0
Rspry1,4250,0,0.0,0.0,0.0
Rsrc1,4251,0,0.0,0.0,0.0
Rsu1,4252,0,0.0,0.0,0.0
Rtca,4253,0,0.0,0.0,0.0
Rtcb,4254,0,0.0,0.0,0.0
Rtf1,4255,0,0.0,0.0,0.0
Rtfdc1,4256,0,0.0,0.0,0.0
Rsbn1,4257,0,0.0,0.0,0.0
Rundc3a,4258,0,0.0,0.0,0.0
Rrs1,4259,0,0.0,0.0,0.0
Runx1t1,4260,0,0.0,0.0,0.0
Rusc1,4261,0,0.0,0.0,0.0
Rusc2,4262,0,0.0,0.0,0.0
Ruvbl1,4263,0,0.0,0.0,0.0
Rwdd1,4264,0,0.0,0.0,0.0
Rwdd4a,4265,0,0.0,0.0,0.0
Rxrb,4266,0,0.0,0.0,0.0
Rufy1,4267,0,0.0,0.0,0.0
Rps4l,4268,0,0.0,0.0,0.0
S100a1,4269,0,0.0,0.0,0.0
S100a13,4270,0,0.0,0.0,0.0
Samd10,4271,0,0.0,0.0,0.0
S100pbp,4272,0,0.0,0.0,0.0
S1pr5,4273,0,0.0,0.0,0.0
Sac3d1,4274,0,0.0,0.0,0.0
Sacm1l,4275,0,0.0,0.0,0.0
Sacs,4276,0,0.0,0.0,0.0
Sae1,4277,0,0.0,0.0,0.0
Safb2,4278,0,0.0,0.0,0.0
Sall2,4279,0,0.0,0.0,0.0
Samd14,4280,0,0.0,0.0,0.0
Sarnp,4281,0,0.0,0.0,0.0
Samd4,4282,0,0.0,0.0,0.0
Samd8,4283,0,0.0,0.0,0.0
Samm50,4284,0,0.0,0.0,0.0
Sap18,4285,0,0.0,0.0,0.0
Sap30,4286,0,0.0,0.0,0.0
Sap30bp,4287,0,0.0,0.0,0.0
Sar1a,4288,0,0.0,0.0,0.0
Sar1b,4289,0,0.0,0.0,0.0
S100a6,4290,0,0.0,0.0,0.0
Sart1,4291,0,0.0,0.0,0.0
Sat1,4292,0,0.0,0.0,0.0
Scaf11,4293,0,0.0,0.0,0.0
Sat2,4294,0,0.0,0.0,0.0
Satb1,4295,0,0.0,0.0,0.0
Sbds,4296,0,0.0,0.0,0.0
Sbf1,4297,0,0.0,0.0,0.0
Sbf2,4298,0,0.0,0.0,0.0
Sc5d,4299,0,0.0,0.0,0.0
Scaf1,4300,0,0.0,0.0,0.0
Sash1,4301,0,0.0,0.0,0.0
Scaf8,4302,0,0.0,0.0,0.0
Sart3,4303,0,0.0,0.0,0.0
Scai,4304,0,0.0,0.0,0.0
Scamp1,4305,0,0.0,0.0,0.0
Scamp2,4306,0,0.0,0.0,0.0
Scamp3,4307,0,0.0,0.0,0.0
Scamp5,4308,0,0.0,0.0,0.0
Scand1,4309,0,0.0,0.0,0.0
Scaper,4310,0,0.0,0.0,0.0
Scaf4,4311,0,0.0,0.0,0.0
Scarb2,4312,0,0.0,0.0,0.0
Sclt1,4313,0,0.0,0.0,0.0
Scd1,4314,0,0.0,0.0,0.0
Sec61b,4315,0,0.0,0.0,0.0
Scmh1,4316,0,0.0,0.0,0.0
Scn4b,4317,0,0.0,0.0,0.0
Scn8a,4318,0,0.0,0.0,0.0
Scnm1,4319,0,0.0,0.0,0.0
Sco2,4320,0,0.0,0.0,0.0
Scp2,4321,0,0.0,0.0,0.0
Scrg1,4322,0,0.0,0.0,0.0
Scrn1,4323,0,0.0,0.0,0.0
Scrt1,4324,0,0.0,0.0,0.0
Scyl1,4325,0,0.0,0.0,0.0
Scyl2,4326,0,0.0,0.0,0.0
Sdad1,4327,0,0.0,0.0,0.0
Sdc2,4328,0,0.0,0.0,0.0
Sdc3,4329,0,0.0,0.0,0.0
Sdc4,4330,0,0.0,0.0,0.0
Sdcbp,4331,0,0.0,0.0,0.0
Sdccag3,4332,0,0.0,0.0,0.0
Sec31a,4333,0,0.0,0.0,0.0
Slc25a23,4334,0,0.0,0.0,0.0
Mink1,4335,0,0.0,0.0,0.0
Scfd1,4336,0,0.0,0.0,0.0
Sdccag8,4337,0,0.0,0.0,0.0
Sec14l2,4338,0,0.0,0.0,0.0
Sdhaf2,4339,0,0.0,0.0,0.0
Sdhaf3,4340,0,0.0,0.0,0.0
Sdhaf4,4341,0,0.0,0.0,0.0
Sdhd,4342,0,0.0,0.0,0.0
Sdr39u1,4343,0,0.0,0.0,0.0
